ID,Date,Element,Data_Value
USC00024977,2011-10-18,TMIN,183
USW00053162,2012-01-10,TMAX,191
USC00021306,2005-01-04,TMAX,139
USC00021306,2008-07-08,TMIN,272
USW00023183,2012-12-22,TMAX,217
USC00029634,2013-06-07,TMAX,433
USW00053162,2011-01-11,TMAX,178
USC00028112,2005-04-06,TMAX,300
USW00023183,2012-12-22,TMIN,100
USC00024829,2007-08-15,TMAX,422
USC00024829,2015-02-07,TMAX,267
USC00024829,2015-02-22,TMAX,233
USW00023183,2011-03-25,TMIN,100
USC00024829,2015-02-22,TMIN,111
USC00028112,2005-04-06,TMIN,111
USC00021314,2008-02-10,TMAX,222
USC00024829,2008-04-10,TMIN,122
USC00024829,2008-04-10,TMAX,250
USC00027370,2011-09-15,TMIN,217
USC00027370,2011-09-15,TMAX,333
USC00027187,2015-03-15,TMIN,133
USC00027187,2015-03-15,TMAX,294
USW00023183,2011-06-30,TMIN,300
USC00024977,2013-04-20,TMAX,317
USC00024977,2013-04-20,TMIN,150
USC00021314,2008-02-10,TMIN,28
USC00021306,2006-05-15,TMIN,189
USC00029634,2015-11-15,TMIN,106
USW00023183,2011-06-30,TMAX,406
USW00053162,2011-01-11,TMIN,-13
USW00053162,2011-04-26,TMAX,306
USW00053156,2010-07-22,TMIN,279
USC00025270,2013-08-18,TMIN,256
USC00029634,2009-11-21,TMAX,233
USC00023027,2005-06-22,TMIN,306
USC00024977,2009-05-08,TMIN,211
USW00053162,2013-06-21,TMIN,175
USC00029634,2008-09-30,TMIN,222
USC00027370,2011-12-27,TMIN,11
USC00027370,2011-12-27,TMAX,172
USW00023183,2005-09-30,TMIN,228
USC00024977,2012-02-08,TMAX,217
USC00025270,2007-08-31,TMIN,272
USC00027370,2010-06-16,TMAX,394
USC00028499,2008-12-17,TMAX,211
USC00024977,2011-10-04,TMIN,222
USC00024829,2013-04-28,TMIN,172
USC00028499,2008-12-17,TMIN,94
USC00024829,2013-04-28,TMAX,383
USC00024977,2005-11-06,TMAX,261
USC00024977,2012-02-08,TMIN,106
USC00028499,2014-11-25,TMAX,222
USC00028499,2014-11-25,TMIN,33
USC00024977,2005-11-06,TMIN,100
USC00021314,2015-08-05,TMIN,244
USC00023027,2005-06-22,TMAX,439
USC00024977,2009-05-08,TMAX,394
USC00029634,2006-02-28,TMAX,267
USW00023183,2013-02-19,TMIN,100
USC00029634,2015-01-28,TMIN,100
USW00053162,2012-08-23,TMIN,233
USW00053162,2012-08-23,TMAX,332
USW00053162,2013-06-21,TMAX,406
USC00028499,2015-01-22,TMAX,222
USC00029634,2015-01-28,TMAX,233
USC00024977,2014-03-25,TMIN,133
USC00024977,2014-03-25,TMAX,306
USC00027370,2009-06-24,TMAX,406
USC00029634,2009-06-08,TMAX,328
USC00029634,2010-10-01,TMAX,400
USC00024977,2007-07-15,TMAX,417
USC00024977,2007-07-15,TMIN,311
USC00029634,2015-11-07,TMAX,256
USC00029634,2015-11-07,TMIN,139
USC00029634,2010-10-01,TMIN,250
USC00025270,2009-07-21,TMAX,439
USW00023183,2013-02-19,TMAX,233
USC00029634,2006-02-28,TMIN,128
USC00029634,2015-09-10,TMAX,350
USC00024977,2008-05-04,TMIN,139
USC00024977,2011-10-04,TMAX,344
USC00024977,2008-10-25,TMIN,111
USC00023027,2008-01-22,TMAX,178
USW00023183,2010-02-13,TMAX,228
USC00028112,2006-09-03,TMIN,217
USC00027370,2011-10-29,TMIN,128
USC00027370,2011-10-29,TMAX,294
USC00021314,2009-09-15,TMAX,383
USC00023027,2008-01-22,TMIN,28
USC00024829,2014-02-01,TMIN,100
USC00029634,2008-04-15,TMAX,356
USC00028499,2006-11-11,TMIN,83
USC00027187,2011-06-07,TMIN,161
USC00027187,2011-06-07,TMAX,378
USC00024829,2009-01-12,TMAX,228
USW00053156,2011-02-23,TMAX,175
USC00029634,2012-06-05,TMAX,383
USC00029634,2012-06-05,TMIN,233
USC00024829,2009-01-12,TMIN,56
USW00023183,2007-06-20,TMAX,433
USC00027187,2015-04-16,TMIN,94
USC00024829,2014-02-01,TMAX,183
USC00028112,2006-09-03,TMAX,361
USW00053162,2012-03-21,TMAX,220
USC00028499,2006-11-11,TMAX,272
USC00021314,2010-04-30,TMIN,56
USW00053162,2012-03-21,TMIN,28
USC00024977,2008-10-25,TMAX,300
USC00024829,2008-08-01,TMAX,456
USC00028499,2014-08-12,TMIN,206
USC00028499,2010-09-17,TMAX,406
USC00027370,2009-06-24,TMIN,244
USC00028499,2010-09-17,TMIN,194
USC00021314,2015-08-05,TMAX,433
USC00024829,2011-10-18,TMAX,361
USC00024829,2011-01-13,TMAX,211
USC00024829,2011-10-18,TMIN,194
USC00024977,2010-07-15,TMIN,317
USC00025270,2007-08-31,TMAX,439
USC00025270,2009-07-21,TMIN,244
USC00029634,2008-04-15,TMIN,161
USW00053162,2012-09-26,TMAX,346
USW00053162,2012-09-26,TMIN,166
USC00029634,2005-05-04,TMAX,339
USC00021314,2010-04-30,TMAX,222
USW00023183,2014-07-22,TMIN,317
USC00024977,2010-07-15,TMAX,444
USC00024977,2008-05-04,TMAX,328
USC00024829,2007-04-01,TMIN,128
USC00024829,2007-04-01,TMAX,328
USC00025270,2007-07-15,TMIN,300
USW00053156,2012-08-09,TMIN,309
USC00025270,2007-07-15,TMAX,428
USC00024977,2009-10-22,TMAX,283
USC00024977,2009-04-23,TMAX,356
USC00024977,2009-10-22,TMIN,133
USC00029634,2011-07-27,TMAX,406
USC00024829,2010-10-02,TMIN,250
USC00021314,2013-12-09,TMAX,156
USW00053162,2013-11-06,TMAX,249
USC00024977,2005-01-14,TMIN,61
USC00028112,2006-10-18,TMIN,122
USC00021314,2013-12-09,TMIN,-28
USC00027370,2009-04-01,TMIN,72
USC00028112,2006-10-18,TMAX,244
USC00021306,2006-06-14,TMIN,233
USC00028499,2014-07-06,TMIN,228
USW00053162,2013-11-06,TMIN,44
USC00027370,2009-04-01,TMAX,250
USC00028112,2006-10-22,TMIN,156
USC00021306,2006-06-14,TMAX,422
USC00024977,2009-09-22,TMAX,383
USW00053156,2013-10-20,TMIN,87
USW00053156,2013-10-20,TMAX,287
USW00023183,2011-02-17,TMAX,228
USC00024829,2007-12-20,TMIN,39
USC00028499,2006-01-27,TMAX,194
USW00053156,2012-08-09,TMAX,436
USC00028499,2006-01-27,TMIN,6
USC00029634,2010-11-26,TMAX,178
USW00023183,2014-01-14,TMAX,233
USC00024829,2008-08-19,TMAX,411
USC00024977,2009-09-22,TMIN,239
USC00024977,2007-08-27,TMAX,400
USW00023183,2011-02-17,TMIN,133
USC00024829,2007-08-31,TMAX,456
USW00023183,2014-01-14,TMIN,50
USC00027370,2009-05-30,TMIN,194
USC00029634,2010-10-03,TMIN,228
USC00028499,2014-10-15,TMAX,328
USC00028499,2014-10-11,TMIN,172
USC00028499,2014-10-11,TMAX,339
USC00027370,2009-05-30,TMAX,383
USC00025270,2011-03-23,TMIN,11
USC00028112,2006-10-22,TMAX,289
USC00024977,2013-01-26,TMIN,139
USC00027370,2010-08-02,TMAX,350
USC00028499,2014-07-06,TMAX,400
USC00024977,2008-07-15,TMIN,267
USC00024977,2009-04-23,TMIN,156
USC00029634,2007-03-13,TMAX,333
USC00027370,2010-08-02,TMIN,233
USC00021314,2005-07-14,TMIN,294
USC00027187,2015-04-16,TMAX,261
USC00021314,2005-06-17,TMAX,406
USC00029634,2009-06-08,TMIN,211
USC00021314,2005-07-14,TMAX,456
USC00025270,2006-10-07,TMAX,317
USC00029634,2008-09-30,TMAX,372
USC00021314,2009-09-15,TMIN,194
USC00029634,2010-11-26,TMIN,28
USC00029634,2005-05-04,TMIN,172
USC00023027,2007-11-23,TMIN,61
USC00025270,2011-03-23,TMAX,239
USC00024829,2010-06-03,TMIN,211
USC00024829,2012-09-13,TMIN,222
USC00028499,2015-01-22,TMIN,39
USC00024829,2010-06-03,TMAX,383
USC00024829,2012-09-13,TMAX,383
USC00021314,2005-06-17,TMIN,167
USC00024829,2013-03-12,TMAX,278
USC00024829,2013-03-12,TMIN,83
USC00028499,2006-07-03,TMAX,417
USC00028499,2008-06-07,TMIN,178
USC00024977,2013-01-26,TMAX,211
USC00024977,2007-03-21,TMAX,283
USC00028499,2007-11-26,TMAX,183
USC00028499,2006-07-03,TMIN,272
USC00028499,2008-06-07,TMAX,383
USC00028499,2014-10-15,TMIN,111
USC00024829,2015-11-22,TMAX,250
USC00024977,2007-03-21,TMIN,156
USC00029634,2011-07-27,TMIN,267
USC00024829,2010-10-02,TMAX,394
USC00024829,2015-11-22,TMIN,139
USW00023183,2012-12-03,TMIN,128
USW00023183,2012-12-03,TMAX,250
USC00029634,2007-03-13,TMIN,128
USC00029634,2015-12-27,TMIN,28
USC00029634,2015-12-27,TMAX,150
USC00029634,2010-10-03,TMAX,378
USC00027187,2011-02-10,TMAX,172
USC00027187,2011-02-10,TMIN,28
USC00021314,2005-05-15,TMAX,356
USW00053162,2014-02-10,TMAX,252
USC00021314,2005-05-19,TMIN,139
USC00027187,2015-09-28,TMIN,228
USC00021314,2006-08-26,TMIN,233
USW00053162,2011-11-24,TMAX,198
USC00021306,2005-04-06,TMIN,67
USC00025270,2009-07-15,TMIN,306
USC00021306,2008-11-26,TMIN,100
USC00021314,2005-05-19,TMAX,333
USC00028112,2006-11-16,TMAX,250
USC00024829,2007-02-24,TMAX,178
USW00023183,2012-01-24,TMIN,78
USC00028112,2006-11-16,TMIN,72
USC00025270,2010-10-18,TMAX,311
USC00025270,2010-10-18,TMIN,172
USC00028499,2005-07-09,TMIN,267
USW00023183,2009-09-12,TMAX,406
USC00021314,2007-11-15,TMIN,94
USC00027370,2005-05-14,TMIN,144
USC00021314,2008-01-13,TMIN,11
USW00023183,2013-10-20,TMIN,156
USW00023183,2015-10-24,TMAX,322
USC00028499,2005-07-09,TMAX,411
USW00023183,2009-09-12,TMIN,289
USW00023183,2013-10-20,TMAX,300
USC00025270,2009-07-15,TMAX,450
USC00021314,2007-05-01,TMIN,161
USC00024977,2007-02-06,TMAX,261
USW00023183,2010-12-05,TMAX,256
USC00029634,2009-01-27,TMIN,28
USC00021314,2008-01-18,TMIN,-33
USW00023183,2006-06-07,TMIN,278
USC00021306,2008-05-04,TMIN,117
USC00021306,2008-05-04,TMAX,361
USC00024829,2006-06-30,TMAX,444
USC00024829,2006-06-30,TMIN,283
USC00021314,2007-05-01,TMAX,361
USC00028112,2007-05-28,TMAX,350
USC00021314,2011-01-20,TMIN,39
USC00024829,2006-05-10,TMIN,178
USC00023027,2005-10-07,TMIN,239
USW00053156,2011-09-24,TMAX,396
USC00024829,2006-03-23,TMAX,233
USW00053156,2011-09-24,TMIN,211
USC00021314,2011-01-20,TMAX,244
USW00053162,2011-11-24,TMIN,56
USC00023027,2008-05-13,TMIN,189
USC00028112,2007-05-28,TMIN,167
USC00024977,2007-02-06,TMIN,94
USW00023183,2013-11-18,TMIN,139
USW00023183,2013-11-18,TMAX,272
USC00028499,2014-03-05,TMAX,283
USC00021306,2005-01-01,TMIN,33
USW00023183,2012-05-28,TMIN,189
USC00028499,2011-03-11,TMIN,67
USC00021314,2014-09-03,TMIN,228
USC00021314,2007-02-06,TMAX,278
USC00021314,2007-02-06,TMIN,28
USW00023183,2012-05-28,TMAX,344
USC00024977,2015-10-24,TMIN,167
USC00028499,2014-03-05,TMIN,89
USC00028112,2006-02-16,TMAX,239
USC00021306,2005-01-01,TMAX,178
USC00027370,2005-05-14,TMAX,333
USW00023183,2005-06-14,TMIN,261
USW00023183,2006-04-20,TMAX,317
USC00024829,2007-09-25,TMIN,167
USW00023183,2006-04-20,TMIN,156
USC00021514,2005-02-18,TMAX,217
USC00028499,2008-06-20,TMIN,194
USW00023183,2010-06-19,TMIN,239
USC00028112,2006-02-16,TMIN,56
USC00023027,2006-09-06,TMIN,239
USC00024977,2015-10-24,TMAX,311
USC00021306,2005-04-06,TMAX,317
USW00023183,2012-08-13,TMAX,461
USW00023183,2012-08-13,TMIN,322
USC00024829,2006-05-10,TMAX,378
USC00024829,2007-02-24,TMIN,56
USC00024829,2008-05-16,TMIN,167
USC00024829,2008-05-16,TMAX,344
USC00029634,2005-02-04,TMIN,94
USC00024829,2012-07-28,TMAX,428
USC00023027,2006-09-06,TMAX,356
USC00028499,2013-06-19,TMAX,394
USC00029634,2008-04-10,TMIN,100
USC00024977,2005-02-24,TMAX,183
USC00028499,2011-07-07,TMIN,256
USC00029634,2008-04-10,TMAX,256
USC00024829,2011-10-06,TMIN,178
USC00024829,2012-07-28,TMIN,278
USC00024829,2011-10-06,TMAX,250
USW00023183,2015-10-24,TMIN,178
USC00023027,2005-05-31,TMAX,356
USC00028499,2011-03-11,TMAX,311
USC00028499,2011-07-07,TMAX,400
USC00021314,2008-01-18,TMAX,133
USW00023183,2010-12-05,TMIN,89
USC00027187,2011-01-16,TMIN,28
USW00023183,2008-11-05,TMIN,133
USC00028499,2011-11-19,TMAX,239
USC00027370,2010-06-16,TMIN,217
USW00023183,2008-11-05,TMAX,244
USC00027370,2011-01-10,TMAX,172
USC00025270,2010-03-24,TMAX,228
USC00025270,2010-03-24,TMIN,61
USW00053156,2010-08-18,TMAX,371
USW00053156,2012-10-30,TMIN,96
USC00028499,2013-07-01,TMIN,272
USC00025270,2010-10-15,TMIN,167
USC00025270,2010-10-15,TMAX,378
USC00025270,2010-08-12,TMIN,272
USC00024829,2015-08-20,TMAX,417
USC00024829,2015-08-20,TMIN,283
USC00028499,2008-05-10,TMIN,128
USC00024829,2006-03-05,TMAX,272
USC00025270,2008-02-19,TMIN,33
USW00053156,2010-08-18,TMIN,239
USC00025270,2008-02-19,TMAX,222
USC00027370,2011-01-10,TMIN,28
USC00028499,2008-05-10,TMAX,344
USC00028499,2013-07-01,TMAX,428
USW00023183,2006-08-11,TMIN,228
USC00024829,2012-12-27,TMAX,139
USC00021306,2007-10-31,TMIN,106
USC00021306,2005-11-23,TMAX,256
USC00021306,2007-10-31,TMAX,311
USC00021306,2005-11-23,TMIN,67
USC00024829,2012-12-27,TMIN,22
USC00029634,2008-11-08,TMAX,261
USW00023183,2006-08-11,TMAX,400
USW00023183,2010-02-13,TMIN,89
USC00028499,2011-11-19,TMIN,50
USW00023183,2007-06-20,TMIN,289
USC00024829,2010-02-20,TMIN,100
USC00024829,2011-01-13,TMIN,67
USW00053156,2011-02-23,TMIN,16
USC00024829,2010-02-20,TMAX,172
USC00025270,2005-05-18,TMIN,150
USC00021314,2015-10-25,TMIN,178
USC00027187,2015-09-28,TMAX,383
USC00029634,2008-11-08,TMIN,89
USC00025270,2010-08-12,TMAX,439
USC00024977,2012-01-14,TMAX,206
USW00053156,2012-10-30,TMAX,301
USC00021314,2015-10-25,TMAX,311
USC00027370,2012-02-19,TMAX,200
USC00024977,2008-06-17,TMAX,439
USW00023183,2006-06-07,TMAX,411
USC00025270,2012-05-11,TMAX,383
USC00025270,2012-05-11,TMIN,167
USC00024977,2010-04-30,TMAX,228
USC00027187,2012-02-22,TMAX,239
USC00024829,2006-03-23,TMIN,67
USC00027187,2013-12-28,TMAX,194
USC00027187,2013-12-28,TMIN,22
USC00021314,2007-11-28,TMIN,56
USC00021306,2005-09-11,TMIN,189
USC00025270,2013-08-27,TMAX,417
USC00027187,2011-01-16,TMAX,206
USC00024977,2008-06-17,TMIN,283
USC00024977,2005-02-24,TMIN,94
USC00028499,2012-09-09,TMIN,244
USC00025270,2008-08-18,TMIN,256
USC00029634,2009-01-27,TMAX,161
USC00021314,2008-01-13,TMAX,183
USC00028499,2012-09-09,TMAX,344
USC00028499,2007-11-26,TMIN,56
USC00025270,2012-06-28,TMAX,444
USC00024829,2007-05-11,TMIN,211
USC00025270,2012-06-28,TMIN,244
USC00027370,2012-02-19,TMIN,56
USC00021306,2006-04-03,TMAX,306
USC00025270,2010-03-13,TMIN,28
USC00025270,2010-03-13,TMAX,233
USC00021306,2008-11-26,TMAX,244
USC00025270,2006-07-18,TMIN,272
USC00021306,2005-09-11,TMAX,383
USC00021306,2006-04-03,TMIN,133
USC00025270,2005-05-18,TMAX,350
USW00023183,2013-05-03,TMAX,333
USC00025270,2006-07-18,TMAX,450
USC00024977,2010-04-30,TMIN,83
USC00024977,2006-05-05,TMIN,167
USC00021314,2007-11-28,TMAX,228
USC00027187,2012-02-22,TMIN,33
USC00025270,2013-08-27,TMIN,228
USW00023183,2013-05-03,TMIN,206
USC00028499,2010-03-03,TMIN,61
USC00024829,2007-05-11,TMAX,422
USC00028499,2010-03-03,TMAX,239
USC00025270,2008-08-18,TMAX,417
USC00024977,2012-01-14,TMIN,39
USC00025270,2006-09-17,TMAX,344
USC00025270,2006-09-17,TMIN,156
USC00025270,2010-10-14,TMIN,183
USC00021306,2006-04-15,TMAX,300
USC00027370,2011-09-28,TMAX,372
USC00029634,2007-05-28,TMIN,206
USC00027370,2011-01-27,TMAX,217
USC00029634,2007-05-28,TMAX,372
USC00025270,2008-03-31,TMAX,267
USW00023183,2005-12-14,TMIN,50
USC00027187,2014-12-28,TMIN,-28
USC00027187,2014-12-28,TMAX,128
USC00023027,2005-01-09,TMIN,72
USW00023183,2005-12-14,TMAX,194
USC00024829,2012-04-07,TMAX,322
USC00027370,2011-09-28,TMIN,206
USC00024977,2013-08-14,TMIN,256
USC00024977,2013-08-14,TMAX,422
USC00024977,2015-02-01,TMIN,83
USC00028499,2012-05-11,TMIN,139
USC00025270,2007-11-30,TMIN,156
USC00028499,2012-05-11,TMAX,361
USC00027370,2011-01-27,TMIN,28
USC00025270,2008-03-31,TMIN,89
USC00025270,2008-10-13,TMAX,250
USC00021306,2006-04-15,TMIN,128
USC00029634,2011-05-15,TMAX,339
USC00025270,2007-05-25,TMAX,383
USC00025270,2007-05-25,TMIN,178
USC00028499,2011-12-03,TMAX,144
USW00023183,2007-06-09,TMAX,389
USC00024829,2011-12-03,TMAX,111
USC00029634,2005-02-15,TMIN,122
USC00029634,2005-02-15,TMAX,189
USC00028499,2011-12-03,TMIN,61
USW00023183,2007-10-10,TMIN,183
USC00029634,2011-05-15,TMIN,194
USW00023183,2007-10-10,TMAX,344
USC00025270,2013-01-16,TMIN,-72
USW00023183,2006-11-04,TMAX,294
USW00023183,2012-08-22,TMAX,328
USC00024829,2006-01-26,TMAX,183
USW00023183,2012-08-22,TMIN,244
USC00029634,2011-05-19,TMAX,267
USC00024977,2015-05-28,TMIN,194
USC00024829,2014-06-04,TMAX,422
USC00024829,2014-06-04,TMIN,217
USC00021314,2006-07-05,TMAX,406
USC00029634,2005-10-23,TMAX,300
USC00024829,2012-04-07,TMIN,106
USC00029634,2014-05-20,TMAX,361
USW00053162,2014-04-15,TMIN,68
USC00021306,2007-01-17,TMIN,-6
USC00027187,2013-07-17,TMIN,228
USC00021306,2007-01-17,TMAX,183
USC00027187,2013-07-17,TMAX,389
USW00023183,2005-10-15,TMIN,211
USC00024829,2008-05-15,TMIN,56
USC00025270,2008-07-13,TMIN,250
USW00023183,2005-10-15,TMAX,322
USC00027187,2015-07-11,TMAX,411
USW00053162,2013-09-05,TMIN,244
USC00029634,2008-05-21,TMIN,222
USC00028499,2007-07-10,TMAX,389
USC00029634,2010-11-09,TMAX,233
USW00053162,2011-08-17,TMAX,419
USW00053162,2014-04-15,TMAX,319
USC00024829,2012-12-09,TMIN,56
USC00024829,2012-12-09,TMAX,217
USC00028499,2007-07-10,TMIN,272
USC00027187,2011-05-31,TMIN,117
USC00029634,2008-05-21,TMAX,400
USC00029634,2014-05-20,TMIN,200
USC00021306,2005-01-30,TMAX,167
USC00023027,2007-04-07,TMAX,317
USC00027187,2015-07-11,TMIN,228
USC00024977,2015-02-01,TMAX,200
USW00023183,2005-02-11,TMAX,156
USC00023027,2005-01-09,TMAX,194
USC00024977,2013-04-13,TMAX,322
USC00024977,2012-05-11,TMAX,361
USC00025270,2008-10-13,TMIN,6
USC00024977,2012-05-11,TMIN,206
USC00024977,2007-09-25,TMIN,167
USC00025270,2008-07-13,TMAX,378
USC00024977,2013-04-13,TMIN,139
USC00027370,2011-07-11,TMIN,222
USC00027370,2011-07-11,TMAX,394
USC00027187,2011-09-04,TMIN,256
USW00023183,2006-11-04,TMIN,144
USC00027187,2011-09-04,TMAX,422
USC00025270,2011-07-25,TMIN,228
USC00028499,2015-01-03,TMIN,-33
USC00023027,2007-04-07,TMIN,139
USW00053162,2011-08-17,TMIN,264
USC00028499,2015-01-03,TMAX,139
USC00021314,2006-07-05,TMIN,217
USW00053162,2012-11-27,TMAX,290
USC00021306,2006-01-05,TMIN,22
USC00021314,2013-07-06,TMAX,394
USC00024829,2007-06-06,TMAX,356
USC00021314,2013-07-06,TMIN,256
USC00025270,2009-06-25,TMIN,256
USC00029634,2011-09-15,TMIN,217
USW00023183,2005-10-28,TMAX,278
USC00021306,2005-11-11,TMIN,106
USC00029634,2011-09-15,TMAX,350
USW00023183,2008-12-18,TMIN,83
USC00024829,2013-01-07,TMIN,17
USC00024829,2015-08-01,TMAX,400
USC00025270,2013-01-16,TMAX,150
USC00025270,2006-12-29,TMIN,56
USC00025270,2009-06-25,TMAX,422
USC00024829,2015-08-01,TMIN,244
USC00024977,2015-12-23,TMIN,106
USC00029634,2011-06-09,TMAX,361
USC00029634,2011-06-09,TMIN,183
USC00027370,2011-08-24,TMAX,444
USW00053162,2011-08-18,TMAX,433
USC00024829,2015-06-10,TMIN,267
USC00027370,2009-07-14,TMAX,444
USC00021514,2005-01-31,TMAX,150
USC00024829,2013-01-07,TMAX,144
USC00024829,2009-09-12,TMIN,261
USC00029634,2006-12-27,TMIN,72
USW00023183,2008-12-18,TMAX,150
USC00024829,2006-03-24,TMAX,289
USC00027187,2011-12-23,TMAX,122
USC00027187,2011-12-23,TMIN,-17
USC00023027,2007-02-08,TMAX,261
USC00021514,2005-05-29,TMIN,211
USC00024829,2007-06-06,TMIN,161
USC00021514,2005-01-31,TMIN,50
USC00024829,2012-08-04,TMIN,283
USC00028499,2011-05-06,TMIN,128
USC00023027,2006-05-13,TMAX,383
USC00024829,2007-11-25,TMIN,61
USC00023027,2006-05-13,TMIN,183
USC00021306,2008-02-23,TMIN,78
USC00028112,2005-07-07,TMIN,244
USW00023183,2005-10-28,TMIN,172
USC00028499,2011-05-06,TMAX,361
USC00021306,2008-02-23,TMAX,183
USC00028112,2005-07-07,TMAX,406
USC00027370,2011-08-24,TMIN,300
USW00053162,2011-08-18,TMIN,238
USC00027187,2012-06-01,TMAX,439
USW00053156,2011-10-29,TMIN,125
USC00027370,2008-05-11,TMIN,139
USC00025270,2007-01-02,TMIN,-6
USC00025270,2013-07-08,TMIN,272
USC00027370,2012-06-08,TMIN,206
USC00025270,2013-07-08,TMAX,461
USC00027370,2012-06-08,TMAX,394
USC00027370,2008-05-11,TMAX,361
USW00053156,2011-07-16,TMAX,401
USC00029634,2015-10-06,TMAX,278
USW00053156,2012-01-01,TMAX,260
USW00053156,2012-01-01,TMIN,57
USC00024829,2011-12-03,TMIN,44
USC00023027,2006-01-03,TMIN,72
USC00024977,2015-05-28,TMAX,378
USW00053162,2012-11-27,TMIN,37
USW00023183,2007-06-09,TMIN,239
USC00021306,2006-01-05,TMAX,267
USC00025270,2007-11-30,TMAX,211
USC00025270,2007-01-02,TMAX,217
USC00027187,2012-06-01,TMIN,222
USW00053162,2014-05-03,TMIN,124
USW00053162,2014-05-03,TMAX,365
USC00025270,2006-12-29,TMAX,133
USC00024829,2015-06-10,TMAX,344
USC00024977,2015-12-23,TMAX,200
USC00023027,2007-02-08,TMIN,94
USC00024977,2006-07-26,TMAX,411
USC00028499,2006-10-24,TMIN,178
USC00029634,2008-08-01,TMIN,311
USC00024977,2006-07-26,TMIN,250
USW00053162,2012-06-28,TMAX,426
USC00028499,2006-10-16,TMAX,289
USW00053156,2011-07-16,TMIN,218
USC00028499,2006-10-16,TMIN,106
USW00053162,2012-06-28,TMIN,255
USC00029634,2012-04-25,TMAX,339
USC00029634,2012-04-25,TMIN,200
USC00028499,2006-10-24,TMAX,300
USC00027187,2014-11-05,TMAX,261
USC00027370,2009-04-27,TMIN,22
USC00029634,2015-10-06,TMIN,161
USC00028499,2008-04-10,TMIN,111
USW00053156,2011-10-29,TMAX,292
USC00028499,2008-04-10,TMAX,250
USW00023183,2011-07-19,TMIN,311
USC00027187,2011-05-31,TMAX,383
USW00023183,2011-07-19,TMAX,428
USC00029634,2011-05-19,TMIN,106
USW00053156,2012-03-30,TMIN,109
USC00024977,2005-12-26,TMIN,67
USC00027370,2011-08-11,TMAX,406
USC00025270,2007-10-06,TMIN,150
USC00021306,2006-03-15,TMAX,244
USW00023183,2015-08-05,TMIN,317
USC00024829,2006-10-10,TMIN,150
USC00028499,2008-10-19,TMIN,150
USC00024829,2013-02-10,TMAX,156
USC00024977,2005-12-26,TMAX,233
USW00053156,2011-01-18,TMAX,221
USC00021314,2015-06-18,TMIN,233
USC00027370,2011-05-17,TMAX,317
USC00024829,2015-01-21,TMIN,83
USC00024829,2005-04-03,TMAX,333
USC00027370,2008-02-27,TMIN,50
USC00027370,2008-02-27,TMAX,267
USC00028499,2009-02-06,TMIN,61
USW00023183,2006-05-09,TMAX,344
USC00027187,2011-11-11,TMIN,94
USC00027187,2011-11-11,TMAX,211
USC00029634,2006-11-16,TMIN,72
USC00025270,2012-11-07,TMAX,328
USC00028499,2008-10-19,TMAX,361
USC00027370,2011-04-20,TMAX,317
USC00029634,2009-11-18,TMIN,61
USC00029634,2005-03-20,TMAX,228
USC00028112,2005-10-07,TMAX,344
USW00023183,2010-02-11,TMAX,178
USC00021306,2006-03-17,TMIN,78
USC00021306,2006-03-17,TMAX,261
USC00029634,2005-03-20,TMIN,117
USC00027370,2008-01-02,TMAX,200
USC00021306,2006-03-15,TMIN,89
USC00024977,2012-08-31,TMAX,383
USC00024829,2013-02-10,TMIN,17
USW00053162,2012-02-02,TMAX,184
USC00025270,2009-08-10,TMAX,417
USC00027370,2011-08-11,TMIN,278
USW00053162,2012-02-02,TMIN,22
USC00025270,2009-08-10,TMIN,206
USC00029634,2012-03-07,TMIN,72
USC00027370,2011-05-17,TMIN,161
USC00029634,2012-03-07,TMAX,267
USC00024829,2006-10-10,TMAX,311
USC00029634,2008-06-28,TMIN,267
USC00029634,2006-11-16,TMAX,261
USC00024829,2012-03-30,TMIN,144
USC00021314,2008-12-26,TMIN,72
USW00023183,2006-07-26,TMAX,367
USC00024829,2009-06-06,TMAX,367
USC00029634,2007-04-21,TMIN,94
USC00021314,2009-10-04,TMIN,200
USW00053162,2014-02-10,TMIN,38
USC00029634,2007-04-21,TMAX,256
USW00053156,2012-05-28,TMAX,332
USW00053156,2012-05-28,TMIN,126
USW00023183,2014-07-15,TMIN,300
USC00021314,2008-11-02,TMIN,122
USW00023183,2006-07-26,TMIN,250
USC00024977,2005-01-14,TMAX,183
USC00021306,2008-03-31,TMAX,278
USC00021314,2008-03-22,TMIN,44
USC00024829,2007-12-20,TMAX,178
USC00023027,2005-05-31,TMIN,167
USC00021314,2008-03-22,TMAX,294
USC00021314,2008-11-02,TMAX,350
USC00025270,2010-10-14,TMAX,378
USC00021306,2008-03-31,TMIN,89
USC00027370,2011-05-02,TMIN,94
USC00021314,2008-12-26,TMAX,178
USC00029634,2008-06-28,TMAX,439
USW00023183,2006-05-09,TMIN,206
USC00021314,2008-08-26,TMIN,233
USW00023183,2008-06-10,TMAX,422
USW00023183,2008-06-10,TMIN,250
USC00023027,2005-05-18,TMIN,144
USC00028112,2005-10-07,TMIN,206
USC00021314,2015-06-18,TMAX,444
USC00021314,2008-08-26,TMAX,383
USW00023183,2010-12-02,TMIN,72
USC00024829,2012-03-30,TMAX,322
USW00023183,2014-07-15,TMAX,394
USC00024829,2015-08-11,TMAX,361
USC00024977,2007-08-27,TMIN,272
